job_name,best_overlap,true_overlap,section
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (30)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (100)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_26,0.05,12.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_239,0.05,4.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_154,0.049,4.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.049,8.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.049,8.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.049,8.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.049,8.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.049,8.0,AFminD (50)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.049,19.0,AFminD (50)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.049,19.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_56,0.049,4.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.049,19.0,AFminD (50)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.049,19.0,AFminD (50)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.049,19.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_154,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_154,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_154,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_154,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_56,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_56,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_56,0.049,4.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_56,0.049,4.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.048,8.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.048,8.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.048,8.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.048,8.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.048,8.0,AFminD (50)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.047,18.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.047,18.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.047,18.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.047,18.0,AFminD (30)
O43143_full_1-795_O15226_GPD_552-593_A_529,0.047,18.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.046,10.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,3.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,3.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,3.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,3.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,3.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.045,7.0,AFminD (100)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.045,7.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_256,0.045,4.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_256,0.045,4.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_170,0.045,4.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_170,0.045,4.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_170,0.045,4.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_170,0.045,4.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.045,7.0,AFminD (100)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.045,7.0,AFminD (100)
P49146_full_1-381_P10082_PHP_30-65_A_297,0.045,7.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_256,0.045,4.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_256,0.045,4.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_256,0.045,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_415,0.045,3.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.045,3.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_170,0.045,4.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.045,7.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.045,3.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.045,7.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.045,7.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_415,0.045,3.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_415,0.045,3.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_415,0.045,3.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.045,3.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.045,7.0,AFminD (50)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.045,7.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_415,0.045,3.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_203,0.045,7.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.045,3.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.045,3.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,4.0,AFminD (100)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,4.0,AFminD (100)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,4.0,AFminD (100)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,4.0,AFminD (100)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.045,4.0,AFminD (100)
P02730_full_1-911_P02724_GA_34-146_A_650,0.044,10.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,3.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_650,0.044,10.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_650,0.044,10.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_650,0.044,10.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,3.0,AFminD (50)
P02730_full_1-911_P02724_GA_34-146_A_650,0.044,10.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,5.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,5.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,5.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,5.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,5.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.044,3.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_239,0.043,3.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.043,9.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_239,0.043,3.0,AFminD (100)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_239,0.043,3.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.043,9.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.043,9.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.043,9.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_409,0.043,9.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_239,0.043,3.0,AFminD (100)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_239,0.043,3.0,AFminD (100)
Q8JXF6_full_1-450_P22363_P_1-296_A_279,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_279,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_279,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.041,6.0,AFminD (100)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.041,6.0,AFminD (100)
Q8JXF6_full_1-450_P22363_P_1-296_A_242,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_242,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.041,6.0,AFminD (100)
Q8JXF6_full_1-450_P22363_P_1-296_A_279,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_242,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_242,0.041,6.0,AFminD (30)
Q8JXF6_full_1-450_P22363_P_1-296_A_242,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.041,6.0,AFminD (100)
P50391_full_1-375_P01298_PHP_31-66_A_284,0.041,6.0,AFminD (100)
Q8JXF6_full_1-450_P22363_P_1-296_A_279,0.041,6.0,AFminD (30)
P50391_full_1-375_P01298_PHP_31-66_A_201,0.041,6.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_59,0.04,3.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_223,0.04,3.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_15,0.04,3.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_223,0.04,3.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_223,0.04,3.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_156,0.04,8.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_156,0.04,8.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_15,0.04,3.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_15,0.04,3.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_15,0.04,3.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_115,0.04,5.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_115,0.04,5.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_59,0.04,3.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_115,0.04,5.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_115,0.04,5.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_59,0.04,3.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_59,0.04,3.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_59,0.04,3.0,AFminD (30)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_115,0.04,5.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_156,0.04,8.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_156,0.04,8.0,AFminD (100)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_156,0.04,8.0,AFminD (100)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_223,0.04,3.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_223,0.04,3.0,AFminD (50)
P0A8K1_full_1-322_P0A8K1_PD_63-281_A_15,0.04,3.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_189,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_289,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_189,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_189,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_289,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_289,0.039,2.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_325,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_241,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.039,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.039,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.039,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.039,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_450,0.039,4.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_241,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_241,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_325,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_325,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_325,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_325,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_241,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_189,0.039,2.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_241,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_137,0.039,2.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_137,0.039,2.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_137,0.039,2.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_289,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_289,0.039,2.0,AFminD (50)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,2.0,AFminD (30)
P19793_full_1-462_Q15596_SRC_636-709_A_374,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.039,5.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.039,5.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.039,5.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,2.0,AFminD (30)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.039,5.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_408,0.039,5.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_137,0.039,2.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_137,0.039,2.0,AFminD (100)
P10276_full_1-462_Q15596_SRC_636-709_A_189,0.039,2.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,3.0,AFminD (50)
P10276_full_1-462_Q15596_SRC_636-709_A_340,0.039,3.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (100)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_352,0.038,8.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_352,0.038,8.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_352,0.038,8.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_352,0.038,8.0,AFminD (50)
P68135_full_1-377_Q5NBX1_WM_1186-1210_A_352,0.038,8.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (50)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (50)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_271,0.038,2.0,AFminD (30)
Q86V25_full_1-355_Q8N300_CCDCP2_4-64_A_210,0.038,2.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (30)
P52292_full_1-529_P61978_RND_1-43_A_148,0.038,8.0,AFminD (30)
P49146_full_1-381_P10082_PHP_30-65_A_129,0.037,5.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_129,0.037,5.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_129,0.037,5.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_129,0.037,5.0,AFminD (50)
P49146_full_1-381_P10082_PHP_30-65_A_129,0.037,5.0,AFminD (50)
P09798_full_1-840_P14724_APCASC_1-85_A_674,0.036,5.0,AFminD (100)
P09798_full_1-840_P14724_APCASC_1-85_A_565,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_674,0.036,5.0,AFminD (100)
P09798_full_1-840_P14724_APCASC_1-85_A_565,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_565,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_565,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_565,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_674,0.036,5.0,AFminD (100)
P09798_full_1-840_P14724_APCASC_1-85_A_674,0.036,5.0,AFminD (100)
P09798_full_1-840_P14724_APCASC_1-85_A_674,0.036,5.0,AFminD (100)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_712,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_712,0.036,5.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (50)
P09798_full_1-840_P14724_APCASC_1-85_A_712,0.036,5.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_109,0.036,7.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (50)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (50)
P09798_full_1-840_P14724_APCASC_1-85_A_712,0.036,5.0,AFminD (30)
P09798_full_1-840_P14724_APCASC_1-85_A_712,0.036,5.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_109,0.036,7.0,AFminD (30)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_109,0.036,7.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (30)
P61157_full_1-418_Q7Z6K5_A3IPA_1-224_A_382,0.036,9.0,AFminD (50)
P38850_full_1-1070_P40026_DRPNAN_1-452_A_109,0.036,7.0,AFminD (30)
